,timestamp,deposits_value,mortgage_value,bandwidth_sports,overdue_wages_per_cap,income_per_cap,invest_fixed_capital_per_cap,apartment_build,gdp_quart,gdp_annual,fixed_basket
1377,2013-10-09,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1378,2013-10-10,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1379,2013-10-11,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1380,2013-10-12,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1381,2013-10-13,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1382,2013-10-14,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1383,2013-10-15,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1384,2013-10-16,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1385,2013-10-17,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1386,2013-10-18,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1387,2013-10-19,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1388,2013-10-20,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1389,2013-10-21,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1390,2013-10-22,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1391,2013-10-23,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1392,2013-10-24,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1393,2013-10-25,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1394,2013-10-26,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1395,2013-10-27,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1396,2013-10-28,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1397,2013-10-29,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1398,2013-10-30,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1399,2013-10-31,15945713,894584,329348.0,84183.0,56903.8,117328.6496,46352.0,18543.5,66926.9,15285.65
1400,2013-11-01,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1401,2013-11-02,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1402,2013-11-03,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1403,2013-11-04,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1404,2013-11-05,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1405,2013-11-06,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1406,2013-11-07,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1407,2013-11-08,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1408,2013-11-09,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1409,2013-11-10,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1410,2013-11-11,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1411,2013-11-12,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1412,2013-11-13,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1413,2013-11-14,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1414,2013-11-15,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1415,2013-11-16,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1416,2013-11-17,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1417,2013-11-18,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1418,2013-11-19,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1419,2013-11-20,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1420,2013-11-21,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1421,2013-11-22,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1422,2013-11-23,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1423,2013-11-24,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1424,2013-11-25,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1425,2013-11-26,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1426,2013-11-27,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1427,2013-11-28,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1428,2013-11-29,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1429,2013-11-30,16062065,1029124,329348.0,84183.0,56583.4,117328.6496,46352.0,18543.5,66926.9,15367.58
1430,2013-12-01,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1431,2013-12-02,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1432,2013-12-03,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1433,2013-12-04,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1434,2013-12-05,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1435,2013-12-06,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1436,2013-12-07,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1437,2013-12-08,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1438,2013-12-09,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1439,2013-12-10,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1440,2013-12-11,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1441,2013-12-12,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1442,2013-12-13,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1443,2013-12-14,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1444,2013-12-15,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1445,2013-12-16,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1446,2013-12-17,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1447,2013-12-18,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1448,2013-12-19,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1449,2013-12-20,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1450,2013-12-21,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1451,2013-12-22,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1452,2013-12-23,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1453,2013-12-24,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1454,2013-12-25,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1455,2013-12-26,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1456,2013-12-27,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1457,2013-12-28,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1458,2013-12-29,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1459,2013-12-30,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1460,2013-12-31,16260794,1160728,329348.0,84183.0,88547.9,117328.6496,46352.0,18543.5,66926.9,15417.34
1461,2014-01-01,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1462,2014-01-02,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1463,2014-01-03,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1464,2014-01-04,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1465,2014-01-05,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1466,2014-01-06,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1467,2014-01-07,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1468,2014-01-08,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1469,2014-01-09,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1470,2014-01-10,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1471,2014-01-11,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1472,2014-01-12,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1473,2014-01-13,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1474,2014-01-14,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1475,2014-01-15,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1476,2014-01-16,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1477,2014-01-17,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1478,2014-01-18,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1479,2014-01-19,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1480,2014-01-20,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1481,2014-01-21,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1482,2014-01-22,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1483,2014-01-23,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1484,2014-01-24,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1485,2014-01-25,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1486,2014-01-26,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1487,2014-01-27,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1488,2014-01-28,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1489,2014-01-29,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1490,2014-01-30,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1491,2014-01-31,16957531,1338731,398451.0,57746.0,40307.0,126874.0,46080.0,19566.5,71016.7,15608.27
1492,2014-02-01,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1493,2014-02-02,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1494,2014-02-03,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1495,2014-02-04,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1496,2014-02-05,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1497,2014-02-06,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1498,2014-02-07,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1499,2014-02-08,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1500,2014-02-09,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1501,2014-02-10,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1502,2014-02-11,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1503,2014-02-12,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1504,2014-02-13,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1505,2014-02-14,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1506,2014-02-15,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1507,2014-02-16,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1508,2014-02-17,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1509,2014-02-18,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1510,2014-02-19,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1511,2014-02-20,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1512,2014-02-21,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1513,2014-02-22,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1514,2014-02-23,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1515,2014-02-24,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1516,2014-02-25,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1517,2014-02-26,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1518,2014-02-27,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1519,2014-02-28,16689420,79003,398451.0,57746.0,45474.0,126874.0,46080.0,19566.5,71016.7,15730.81
1520,2014-03-01,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1521,2014-03-02,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1522,2014-03-03,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1523,2014-03-04,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1524,2014-03-05,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1525,2014-03-06,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1526,2014-03-07,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1527,2014-03-08,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1528,2014-03-09,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1529,2014-03-10,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1530,2014-03-11,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1531,2014-03-12,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1532,2014-03-13,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1533,2014-03-14,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1534,2014-03-15,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1535,2014-03-16,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1536,2014-03-17,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1537,2014-03-18,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1538,2014-03-19,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1539,2014-03-20,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1540,2014-03-21,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1541,2014-03-22,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1542,2014-03-23,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1543,2014-03-24,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1544,2014-03-25,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1545,2014-03-26,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1546,2014-03-27,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1547,2014-03-28,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1548,2014-03-29,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1549,2014-03-30,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1550,2014-03-31,16908024,197265,398451.0,57746.0,46980.0,126874.0,46080.0,19566.5,71016.7,15916.88
1551,2014-04-01,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1552,2014-04-02,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1553,2014-04-03,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1554,2014-04-04,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1555,2014-04-05,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1556,2014-04-06,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1557,2014-04-07,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1558,2014-04-08,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1559,2014-04-09,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1560,2014-04-10,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1561,2014-04-11,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1562,2014-04-12,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1563,2014-04-13,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1564,2014-04-14,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1565,2014-04-15,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1566,2014-04-16,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1567,2014-04-17,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1568,2014-04-18,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1569,2014-04-19,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1570,2014-04-20,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1571,2014-04-21,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1572,2014-04-22,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1573,2014-04-23,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1574,2014-04-24,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1575,2014-04-25,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1576,2014-04-26,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1577,2014-04-27,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1578,2014-04-28,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1579,2014-04-29,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1580,2014-04-30,16563850,333115,398451.0,57746.0,53510.0,126874.0,46080.0,17138.9,71016.7,16041.58
1581,2014-05-01,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1582,2014-05-02,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1583,2014-05-03,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1584,2014-05-04,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1585,2014-05-05,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1586,2014-05-06,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1587,2014-05-07,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1588,2014-05-08,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1589,2014-05-09,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1590,2014-05-10,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1591,2014-05-11,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1592,2014-05-12,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1593,2014-05-13,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1594,2014-05-14,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1595,2014-05-15,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1596,2014-05-16,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1597,2014-05-17,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1598,2014-05-18,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1599,2014-05-19,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1600,2014-05-20,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1601,2014-05-21,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1602,2014-05-22,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1603,2014-05-23,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1604,2014-05-24,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1605,2014-05-25,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1606,2014-05-26,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1607,2014-05-27,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1608,2014-05-28,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1609,2014-05-29,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1610,2014-05-30,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1611,2014-05-31,16847471,493603,398451.0,57746.0,47334.0,126874.0,46080.0,17138.9,71016.7,16205.25
1612,2014-06-01,16756486,628163,398451.0,57746.0,51590.0,126874.0,46080.0,17138.9,71016.7,16295.0
1613,2014-06-02,16756486,628163,398451.0,57746.0,51590.0,126874.0,46080.0,17138.9,71016.7,16295.0
1614,2014-06-03,16756486,628163,398451.0,57746.0,51590.0,126874.0,46080.0,17138.9,71016.7,16295.0
1615,2014-06-04,16756486,628163,398451.0,57746.0,51590.0,126874.0,46080.0,17138.9,71016.7,16295.0
1616,2014-06-05,16756486,628163,398451.0,57746.0,51590.0,126874.0,46080.0,17138.9,71016.7,16295.0
